answer,Año,Trimestre,Mes,Día,id,Incidencia,question_id,sectionid,TamañoAsignado,type_id,Año,Trimestre,Mes,Día,visit_id
https://femsa-app.s3.us-east-2.amazonaws.com/bf9e895d-9c16-4778-b8e1-802dcb92d06d.jpg,2025,Trim. 3,agosto,30,4057,,1,1,Básico,1,2025,Trim. 3,agosto,30,8740
https://femsa-app.s3.us-east-2.amazonaws.com/bfa2f9b6-0eb6-44df-b627-355a495d7f6d.jpg,2025,Trim. 3,agosto,27,1903,,2,1,Básico,1,2025,Trim. 3,agosto,27,10366
https://femsa-app.s3.us-east-2.amazonaws.com/bfa5c22c-8757-457c-928f-20c5dc5400e3.jpg,2025,Trim. 3,septiembre,4,6744,,2,1,Grande,1,2025,Trim. 3,septiembre,4,7798
https://femsa-app.s3.us-east-2.amazonaws.com/bfac6bc2-e4e4-4c73-a8ea-0ef2b220b784.jpg,2025,Trim. 3,septiembre,2,5530,,2,1,Básico,1,2025,Trim. 3,septiembre,2,10339
https://femsa-app.s3.us-east-2.amazonaws.com/bfafafb4-f2e5-43e3-824f-94e00e434054.jpg,2025,Trim. 3,septiembre,2,5549,,2,1,Básico,1,2025,Trim. 3,septiembre,2,9969
https://femsa-app.s3.us-east-2.amazonaws.com/bfb3eebf-054c-4cca-bc24-c315d9dfc53f.jpg,2025,Trim. 3,agosto,26,1687,,2,1,Básico,1,2025,Trim. 3,agosto,26,8800
https://femsa-app.s3.us-east-2.amazonaws.com/bfce77bf-644f-481a-97d1-6a834f9e5713.jpg,2025,Trim. 3,septiembre,1,5294,,2,1,Básico,1,2025,Trim. 3,septiembre,1,10318
https://femsa-app.s3.us-east-2.amazonaws.com/bfd13a27-ab6b-411c-9ee5-25dfcbdf683b.jpg,2025,Trim. 3,agosto,26,1525,,2,1,Básico,1,2025,Trim. 3,agosto,26,8896
https://femsa-app.s3.us-east-2.amazonaws.com/c00e5a1f-1b81-4792-9a62-be930b654cc8.jpg,2025,Trim. 3,agosto,28,2485,,1,1,Básico,1,2025,Trim. 3,agosto,28,10123
https://femsa-app.s3.us-east-2.amazonaws.com/c0190b9c-2f05-4783-a4f8-8dc4ce672d43.jpg,2025,Trim. 3,agosto,26,1592,,2,1,Básico,1,2025,Trim. 3,agosto,26,10456
https://femsa-app.s3.us-east-2.amazonaws.com/c01c954b-7d4f-4433-8a43-8d65b208959b.jpg,2025,Trim. 3,agosto,30,4497,,2,1,Básico,1,2025,Trim. 3,agosto,30,9971
https://femsa-app.s3.us-east-2.amazonaws.com/c0271abe-52e5-454b-a4f9-73b5fe9c9851.jpg,2025,Trim. 3,septiembre,2,5510,,2,1,Básico,1,2025,Trim. 3,septiembre,2,9994
https://femsa-app.s3.us-east-2.amazonaws.com/c02eb354-776a-4d13-ada9-79e544d05204.jpg,2025,Trim. 3,agosto,28,2791,,1,1,Básico,1,2025,Trim. 3,agosto,28,8527
https://femsa-app.s3.us-east-2.amazonaws.com/c033e1ea-1874-49c7-a415-4d875f2b45b8.jpg,2025,Trim. 3,septiembre,4,6832,,1,1,Básico,1,2025,Trim. 3,septiembre,4,7870
https://femsa-app.s3.us-east-2.amazonaws.com/c038ba55-e9bb-4430-88cc-a17ea148ba8f.jpg,2025,Trim. 3,septiembre,1,4932,,2,1,Básico,1,2025,Trim. 3,septiembre,1,10457
https://femsa-app.s3.us-east-2.amazonaws.com/c03ba5d4-2661-465d-8a5c-98de335a1e22.jpg,2025,Trim. 3,septiembre,4,6130,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8590
https://femsa-app.s3.us-east-2.amazonaws.com/c03bb862-4e03-4492-aac2-d75a585dfe89.jpg,2025,Trim. 3,septiembre,6,7400,,2,1,Básico,1,2025,Trim. 3,septiembre,6,8025
https://femsa-app.s3.us-east-2.amazonaws.com/c04e8720-596c-489c-88a1-34950c0f056c.jpg,2025,Trim. 3,agosto,28,2987,,2,1,Básico,1,2025,Trim. 3,agosto,28,9941
https://femsa-app.s3.us-east-2.amazonaws.com/c05e81ee-863f-4663-9d76-d2da2bf9a7a7.jpg,2025,Trim. 3,septiembre,6,7315,,1,1,Grande,1,2025,Trim. 3,septiembre,6,8957
https://femsa-app.s3.us-east-2.amazonaws.com/c0612960-3864-44a8-9e9e-32f4b00244a6.jpg,2025,Trim. 3,septiembre,6,7232,,1,1,Básico,1,2025,Trim. 3,septiembre,6,8119
https://femsa-app.s3.us-east-2.amazonaws.com/c07443aa-feae-4aa1-9152-707828233669.jpg,2025,Trim. 3,agosto,29,3057,,1,1,Básico,1,2025,Trim. 3,agosto,29,8230
https://femsa-app.s3.us-east-2.amazonaws.com/c074b4bb-e179-42e9-971d-77e161a17e26.jpg,2025,Trim. 3,agosto,28,2842,,1,1,Básico,1,2025,Trim. 3,agosto,28,10410
https://femsa-app.s3.us-east-2.amazonaws.com/c07f16a9-b9de-4b2b-a1fa-5e5affba3338.jpg,2025,Trim. 3,agosto,25,838,,2,1,Grande,1,2025,Trim. 3,agosto,25,9500
https://femsa-app.s3.us-east-2.amazonaws.com/c08e9499-335d-44da-b1dd-8cccfd64d2ee.jpg,2025,Trim. 3,agosto,25,1076,,1,1,Básico,1,2025,Trim. 3,agosto,25,10283
https://femsa-app.s3.us-east-2.amazonaws.com/c094eeef-32a9-4cab-8350-91278e351511.jpg,2025,Trim. 3,agosto,28,2611,,1,1,Básico,1,2025,Trim. 3,agosto,28,9224
https://femsa-app.s3.us-east-2.amazonaws.com/c0e1a130-57ad-4199-8f94-ee6ca7e0d489.jpg,2025,Trim. 3,agosto,30,4281,,1,1,Extragrande,1,2025,Trim. 3,agosto,30,8975
https://femsa-app.s3.us-east-2.amazonaws.com/c0e2e9e1-f707-477e-87f6-8a5a612dfd93.jpg,2025,Trim. 3,septiembre,4,6717,,2,1,Grande,1,2025,Trim. 3,septiembre,4,8363
https://femsa-app.s3.us-east-2.amazonaws.com/c0f0540e-fd06-4033-8266-b565463f9068.jpg,2025,Trim. 3,septiembre,9,7727,,2,1,Básico,1,2025,Trim. 3,septiembre,9,8602
https://femsa-app.s3.us-east-2.amazonaws.com/c11cd9ab-f588-4614-afb1-96f32c489884.jpg,2025,Trim. 3,agosto,28,2602,,1,1,Básico,1,2025,Trim. 3,agosto,28,9336
https://femsa-app.s3.us-east-2.amazonaws.com/c11d4445-fbd1-4396-8bbf-fac82d7f9b5c.jpg,2025,Trim. 3,agosto,30,3966,,2,1,Básico,1,2025,Trim. 3,agosto,30,8095
https://femsa-app.s3.us-east-2.amazonaws.com/c128739f-75eb-49e5-a6a1-d02a321cdea1.jpg,2025,Trim. 3,septiembre,4,6343,,2,1,Básico,1,2025,Trim. 3,septiembre,4,10373
https://femsa-app.s3.us-east-2.amazonaws.com/c174f518-e8e4-4afa-bbb0-cfd279af1911.jpg,2025,Trim. 3,agosto,28,2792,,2,1,Básico,1,2025,Trim. 3,agosto,28,8527
https://femsa-app.s3.us-east-2.amazonaws.com/c190dea1-47dd-44fc-9eac-a0377d14ed5b.jpg,2025,Trim. 3,agosto,30,4014,,1,1,Básico,1,2025,Trim. 3,agosto,30,10419
https://femsa-app.s3.us-east-2.amazonaws.com/c1a36f73-499a-45ed-869c-1115a9f5d256.jpg,2025,Trim. 3,agosto,28,2515,,2,1,Extragrande,1,2025,Trim. 3,agosto,28,10605
https://femsa-app.s3.us-east-2.amazonaws.com/c1a73d72-4d3d-4568-802b-64d62c0a1fa8.jpg,2025,Trim. 3,agosto,25,1234,,2,1,Básico,1,2025,Trim. 3,agosto,25,7918
https://femsa-app.s3.us-east-2.amazonaws.com/c1c852d0-b68d-45da-a812-8b21aba756ba.jpg,2025,Trim. 3,agosto,29,3113,,1,1,Básico,1,2025,Trim. 3,agosto,29,8650
https://femsa-app.s3.us-east-2.amazonaws.com/c1ca4341-d3f1-4038-b49f-aff8b7cab168.jpg,2025,Trim. 3,agosto,25,1087,,1,1,Básico,1,2025,Trim. 3,agosto,25,10045
https://femsa-app.s3.us-east-2.amazonaws.com/c1fdb0d5-460f-44aa-880f-68a620fafc99.jpg,2025,Trim. 3,agosto,30,4054,,2,1,Grande,1,2025,Trim. 3,agosto,30,8937
https://femsa-app.s3.us-east-2.amazonaws.com/c2209890-db25-4dce-adae-eba8d90ae35d.jpg,2025,Trim. 3,septiembre,4,6429,,1,1,Básico,1,2025,Trim. 3,septiembre,4,8005
https://femsa-app.s3.us-east-2.amazonaws.com/c2804882-4d7e-4846-874c-a1250e776b6b.jpg,2025,Trim. 3,septiembre,4,6096,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8859
https://femsa-app.s3.us-east-2.amazonaws.com/c298c0e9-b5a7-4422-b17d-caae00c812d3.jpg,2025,Trim. 3,agosto,30,3701,,2,1,Básico,1,2025,Trim. 3,agosto,30,8493
https://femsa-app.s3.us-east-2.amazonaws.com/c2b04ab4-c87a-4ce5-baa0-d0f3497700c5.jpg,2025,Trim. 3,agosto,26,1795,,2,1,Básico,1,2025,Trim. 3,agosto,26,9646
https://femsa-app.s3.us-east-2.amazonaws.com/c2b31892-71fe-414c-82cb-8d06629f09fc.jpg,2025,Trim. 3,agosto,28,2703,,1,1,Básico,1,2025,Trim. 3,agosto,28,9934
https://femsa-app.s3.us-east-2.amazonaws.com/c2db0a84-654e-4034-a528-ca9403174c88.jpg,2025,Trim. 3,septiembre,4,6768,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8817
https://femsa-app.s3.us-east-2.amazonaws.com/c2fd8ae8-8a34-48b4-a8a9-85fc0f9a855c.jpg,2025,Trim. 3,septiembre,9,7723,,2,1,Básico,1,2025,Trim. 3,septiembre,9,8445
https://femsa-app.s3.us-east-2.amazonaws.com/c30f7277-fbee-453c-9d52-f6a88f7f2b9d.jpg,2025,Trim. 3,septiembre,2,5643,,2,1,Extragrande,1,2025,Trim. 3,septiembre,2,7595
https://femsa-app.s3.us-east-2.amazonaws.com/c325129a-e3fb-4a83-bf6e-738a6b901a88.jpg,2025,Trim. 3,septiembre,1,4803,,2,1,Básico,1,2025,Trim. 3,septiembre,1,10303
https://femsa-app.s3.us-east-2.amazonaws.com/c334a530-fe9f-40df-815e-db1d978b04f7.jpg,2025,Trim. 3,agosto,30,4053,,2,1,Grande,1,2025,Trim. 3,agosto,30,8937
https://femsa-app.s3.us-east-2.amazonaws.com/c358d599-ba1d-4e17-b019-0e6d8f45be47.jpg,2025,Trim. 3,agosto,29,3536,,2,1,Grande,1,2025,Trim. 3,agosto,29,10018
https://femsa-app.s3.us-east-2.amazonaws.com/c36d4ffc-5b7f-47fe-9136-0b79433bfe99.jpg,2025,Trim. 3,agosto,30,4219,,1,1,Básico,1,2025,Trim. 3,agosto,30,7774
https://femsa-app.s3.us-east-2.amazonaws.com/c3773d75-3a95-41f9-93f4-dbc308b21f6f.jpg,2025,Trim. 3,septiembre,5,7080,,1,1,Básico,1,2025,Trim. 3,septiembre,5,8841
https://femsa-app.s3.us-east-2.amazonaws.com/c3b1f425-3be6-410c-a4f5-c9da2abbcbe9.jpg,2025,Trim. 3,septiembre,1,5058,,1,1,Básico,1,2025,Trim. 3,septiembre,1,7829
https://femsa-app.s3.us-east-2.amazonaws.com/c3b4218a-4d46-4bd7-a336-11c8646587b4.jpg,2025,Trim. 3,agosto,26,1610,,2,1,Básico,1,2025,Trim. 3,agosto,26,10450
https://femsa-app.s3.us-east-2.amazonaws.com/c3c156ff-9653-4685-8512-6e43f755b6e1.jpg,2025,Trim. 3,septiembre,6,7312,,2,1,Básico,1,2025,Trim. 3,septiembre,6,10602
https://femsa-app.s3.us-east-2.amazonaws.com/c3cd3bad-ceff-4425-888f-768c758e82a1.jpg,2025,Trim. 3,septiembre,6,7504,,2,1,Básico,1,2025,Trim. 3,septiembre,6,8022
https://femsa-app.s3.us-east-2.amazonaws.com/c3ede19e-13db-4280-84ad-65d0435a0d08.jpg,2025,Trim. 3,agosto,28,2740,,2,1,Básico,1,2025,Trim. 3,agosto,28,10482
https://femsa-app.s3.us-east-2.amazonaws.com/c3f48390-af86-4df5-aaac-fba9dcf3c76e.jpg,2025,Trim. 3,septiembre,2,5353,,2,1,Básico,1,2025,Trim. 3,septiembre,2,10339
https://femsa-app.s3.us-east-2.amazonaws.com/c4046d90-2fd8-4d72-a0e6-37ffe2f68150.jpg,2025,Trim. 3,agosto,30,3832,,1,1,Básico,1,2025,Trim. 3,agosto,30,7770
https://femsa-app.s3.us-east-2.amazonaws.com/c40e5076-5b97-4896-a6a9-dfb4df39ed9d.jpg,2025,Trim. 3,agosto,31,4582,,2,1,Grande,1,2025,Trim. 3,agosto,31,10190
https://femsa-app.s3.us-east-2.amazonaws.com/c40f86ee-bf74-4fc6-bf8b-c58e65dfdebc.jpg,2025,Trim. 3,agosto,29,3350,,2,1,Grande,1,2025,Trim. 3,agosto,29,9885
https://femsa-app.s3.us-east-2.amazonaws.com/c43efea0-1683-4e9c-a691-7bd89199101b.jpg,2025,Trim. 3,septiembre,1,5277,,2,1,Básico,1,2025,Trim. 3,septiembre,1,10249
https://femsa-app.s3.us-east-2.amazonaws.com/c44a262a-a8e6-4827-bdd7-5ba7274b117c.jpg,2025,Trim. 3,agosto,27,1926,,2,1,Básico,1,2025,Trim. 3,agosto,27,10362
https://femsa-app.s3.us-east-2.amazonaws.com/c458ee32-58bb-4aa2-8492-c16a077ac9a2.jpg,2025,Trim. 3,agosto,28,2749,,1,1,Básico,1,2025,Trim. 3,agosto,28,10124
https://femsa-app.s3.us-east-2.amazonaws.com/c45cfc9c-237d-4d6d-abf7-ec9a87aac6f5.jpg,2025,Trim. 3,agosto,29,3420,,2,1,Básico,1,2025,Trim. 3,agosto,29,9537
https://femsa-app.s3.us-east-2.amazonaws.com/c494bda7-7c5e-4ef1-a7da-6da2ae0467fb.jpg,2025,Trim. 3,septiembre,4,6687,,2,1,Grande,1,2025,Trim. 3,septiembre,4,7717
https://femsa-app.s3.us-east-2.amazonaws.com/c4a2eb5b-41b5-425a-a1b7-74c20bc38982.jpg,2025,Trim. 3,septiembre,1,4882,,2,1,Básico,1,2025,Trim. 3,septiembre,1,10188
https://femsa-app.s3.us-east-2.amazonaws.com/c4ac05e2-83f5-4adf-b41d-c13819c567c0.jpg,2025,Trim. 3,agosto,29,3186,,1,1,Básico,1,2025,Trim. 3,agosto,29,10068
https://femsa-app.s3.us-east-2.amazonaws.com/c4d55a55-4baf-474c-8a4c-face296aa04e.jpg,2025,Trim. 3,agosto,25,875,,1,1,Básico,1,2025,Trim. 3,agosto,25,7929
https://femsa-app.s3.us-east-2.amazonaws.com/c4edb050-c6a5-4b40-bb07-5707ebda2afb.jpg,2025,Trim. 3,septiembre,3,5850,,1,1,Básico,1,2025,Trim. 3,septiembre,3,7854
https://femsa-app.s3.us-east-2.amazonaws.com/c4fdd024-f5a4-4ef4-9006-e92dee056d80.jpg,2025,Trim. 3,septiembre,6,7580,,2,1,Básico,1,2025,Trim. 3,septiembre,6,10339
https://femsa-app.s3.us-east-2.amazonaws.com/c4fe0672-5c09-40d4-bee4-790f4ce522f5.jpg,2025,Trim. 3,agosto,28,2882,,2,1,Básico,1,2025,Trim. 3,agosto,28,2556
https://femsa-app.s3.us-east-2.amazonaws.com/c4ff30b8-d804-4eb6-85e6-9299faf3a071.jpg,2025,Trim. 3,septiembre,1,4914,,1,1,Básico,1,2025,Trim. 3,septiembre,1,8012
https://femsa-app.s3.us-east-2.amazonaws.com/c4fffcf9-6b75-44b6-a475-8a34e760edc7.jpg,2025,Trim. 3,agosto,28,2777,,2,1,Básico,1,2025,Trim. 3,agosto,28,9302
https://femsa-app.s3.us-east-2.amazonaws.com/c50cfd70-dea5-4ef5-b97e-72be88bf8cd9.jpg,2025,Trim. 3,septiembre,4,6394,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8754
https://femsa-app.s3.us-east-2.amazonaws.com/c5151bf8-0b0f-4d9d-80aa-b913c3826b8e.jpg,2025,Trim. 3,septiembre,3,5885,,1,1,Básico,1,2025,Trim. 3,septiembre,3,8128
https://femsa-app.s3.us-east-2.amazonaws.com/c51b81eb-f3b2-4c57-8fd6-b0d748a8e372.jpg,2025,Trim. 3,agosto,28,2799,,2,1,Básico,1,2025,Trim. 3,agosto,28,10136
https://femsa-app.s3.us-east-2.amazonaws.com/c51c32bc-7b98-45ea-885a-81e89d11faea.jpg,2025,Trim. 3,septiembre,5,7189,,2,1,Básico,1,2025,Trim. 3,septiembre,5,8636
https://femsa-app.s3.us-east-2.amazonaws.com/c5236eff-e753-4b65-b0e0-858f01edb538.jpg,2025,Trim. 3,agosto,27,1855,,1,1,Básico,1,2025,Trim. 3,agosto,27,10199
https://femsa-app.s3.us-east-2.amazonaws.com/c5249c3f-e9b6-4b54-b54d-61e213d55e34.jpg,2025,Trim. 3,septiembre,12,7821,,1,1,Básico,1,2025,Trim. 3,septiembre,12,8343
https://femsa-app.s3.us-east-2.amazonaws.com/c527a898-e398-45c1-8ca7-a4ea92ae5030.jpg,2025,Trim. 3,septiembre,1,4802,,1,1,Básico,1,2025,Trim. 3,septiembre,1,10303
https://femsa-app.s3.us-east-2.amazonaws.com/c52ff555-3fc7-452b-8ce8-db9c677105e3.jpg,2025,Trim. 3,agosto,28,2699,,2,1,Básico,1,2025,Trim. 3,agosto,28,10491
https://femsa-app.s3.us-east-2.amazonaws.com/c554cb93-fbf2-401f-887c-7e0eca309a5b.jpg,2025,Trim. 3,septiembre,4,6325,,1,1,Grande,1,2025,Trim. 3,septiembre,4,8935
https://femsa-app.s3.us-east-2.amazonaws.com/c5657c60-076b-4bba-8b14-87db0b82510a.jpg,2025,Trim. 3,agosto,30,4202,,2,1,Básico,1,2025,Trim. 3,agosto,30,10295
https://femsa-app.s3.us-east-2.amazonaws.com/c56b3e43-b4ba-4969-8c2c-2927841add77.jpg,2025,Trim. 3,septiembre,1,5111,,1,1,Básico,1,2025,Trim. 3,septiembre,1,8919
https://femsa-app.s3.us-east-2.amazonaws.com/c57c8141-3a91-489b-8a9d-d4124b2ec3f9.jpg,2025,Trim. 3,septiembre,1,4922,,1,1,Básico,1,2025,Trim. 3,septiembre,1,8428
https://femsa-app.s3.us-east-2.amazonaws.com/c5815e22-6d1a-46d6-82c6-538f056647d4.jpg,2025,Trim. 3,agosto,30,3705,,2,1,Básico,1,2025,Trim. 3,agosto,30,8719
https://femsa-app.s3.us-east-2.amazonaws.com/c59392a2-d2de-458c-b46c-318474e95718.jpg,2025,Trim. 3,septiembre,1,4712,,2,1,Extragrande,1,2025,Trim. 3,septiembre,1,8376
https://femsa-app.s3.us-east-2.amazonaws.com/c595429a-6a6c-42c5-8977-6a8974d606ff.jpg,2025,Trim. 3,agosto,28,2798,,2,1,Básico,1,2025,Trim. 3,agosto,28,10136
https://femsa-app.s3.us-east-2.amazonaws.com/c5a3744f-9582-43c9-89a5-3eaaf96910b7.jpg,2025,Trim. 3,agosto,30,4171,,1,1,Básico,1,2025,Trim. 3,agosto,30,10527
https://femsa-app.s3.us-east-2.amazonaws.com/c5a8d446-a8ef-41b4-b337-2896f2fc821b.jpg,2025,Trim. 3,agosto,29,3001,,1,1,Básico,1,2025,Trim. 3,agosto,29,8155
https://femsa-app.s3.us-east-2.amazonaws.com/c5a92858-fe1a-456d-92b7-bbc9d1d077f8.jpg,2025,Trim. 3,agosto,25,1011,,2,1,Básico,1,2025,Trim. 3,agosto,25,8361
https://femsa-app.s3.us-east-2.amazonaws.com/c5ba2db4-ff01-4b86-82ed-dd1be787827f.jpg,2025,Trim. 3,septiembre,6,7477,,2,1,Básico,1,2025,Trim. 3,septiembre,6,8753
https://femsa-app.s3.us-east-2.amazonaws.com/c5edf68d-b15f-4a84-92d1-469e9ae4ebc2.jpg,2025,Trim. 3,agosto,29,3504,,1,1,Extragrande,1,2025,Trim. 3,agosto,29,8597
https://femsa-app.s3.us-east-2.amazonaws.com/c6087fda-c267-42b1-99b7-e90ef293cd85.jpg,2025,Trim. 3,septiembre,1,5319,,2,1,Básico,1,2025,Trim. 3,septiembre,1,9966
https://femsa-app.s3.us-east-2.amazonaws.com/c60e6b5d-c5c5-42fd-a050-e887e065141d.jpg,2025,Trim. 3,septiembre,6,7432,,2,1,Básico,1,2025,Trim. 3,septiembre,6,8021
https://femsa-app.s3.us-east-2.amazonaws.com/c639ca76-80d6-46ec-8174-81d6f8d05443.jpg,2025,Trim. 3,septiembre,5,7173,,2,1,Básico,1,2025,Trim. 3,septiembre,5,8757
https://femsa-app.s3.us-east-2.amazonaws.com/c64774ed-12de-4664-8334-7c1c0894d05a.jpg,2025,Trim. 3,septiembre,1,5313,,2,1,Grande,1,2025,Trim. 3,septiembre,1,10206
https://femsa-app.s3.us-east-2.amazonaws.com/c6646093-ffdb-483c-9c50-6a47de76bda1.jpg,2025,Trim. 3,agosto,30,3745,,1,1,Básico,1,2025,Trim. 3,agosto,30,8053
https://femsa-app.s3.us-east-2.amazonaws.com/c6678240-fc1c-461b-ac5c-b457e251ede7.jpg,2025,Trim. 3,septiembre,1,5000,,1,1,Grande,1,2025,Trim. 3,septiembre,1,8893
https://femsa-app.s3.us-east-2.amazonaws.com/c673593a-d4cb-43af-a3c5-45ad560fbf28.jpg,2025,Trim. 3,agosto,26,1761,,2,1,Extragrande,1,2025,Trim. 3,agosto,26,9560
https://femsa-app.s3.us-east-2.amazonaws.com/c6a8fef9-ceb5-44b0-ac86-ddade507bbeb.jpg,2025,Trim. 3,septiembre,6,7498,,1,1,Grande,1,2025,Trim. 3,septiembre,6,8059
https://femsa-app.s3.us-east-2.amazonaws.com/c6c3a896-d392-430f-8f7f-8ecdb07f0fa2.jpg,2025,Trim. 3,agosto,25,1170,,2,1,Básico,1,2025,Trim. 3,agosto,25,9343
https://femsa-app.s3.us-east-2.amazonaws.com/c6cc7e05-3a89-47c5-9e38-b79f9f2aca4f.jpg,2025,Trim. 3,septiembre,4,6078,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8747
https://femsa-app.s3.us-east-2.amazonaws.com/c6d1e7d6-7c2a-476e-ace1-f63579d9553c.jpg,2025,Trim. 3,agosto,27,1890,,1,1,Básico,1,2025,Trim. 3,agosto,27,10552
https://femsa-app.s3.us-east-2.amazonaws.com/c6e4aabe-54bd-495d-93fd-cea787f6c71f.jpg,2025,Trim. 3,agosto,25,1056,,2,1,Grande,1,2025,Trim. 3,agosto,25,10502
https://femsa-app.s3.us-east-2.amazonaws.com/c713c231-dec9-4cb2-8c48-a8a3f94754c6.jpg,2025,Trim. 3,septiembre,6,7306,,1,1,Básico,1,2025,Trim. 3,septiembre,6,7867
https://femsa-app.s3.us-east-2.amazonaws.com/c713e052-43fc-49ce-bd8a-3480e0d10fdc.jpg,2025,Trim. 3,septiembre,3,5748,,2,1,Básico,1,2025,Trim. 3,septiembre,3,10437
https://femsa-app.s3.us-east-2.amazonaws.com/c717b54d-8549-40f4-b4fc-973273dc4942.jpg,2025,Trim. 3,agosto,26,1725,,1,1,Grande,1,2025,Trim. 3,agosto,26,10465
https://femsa-app.s3.us-east-2.amazonaws.com/c71e9608-35bf-4b48-a125-e1a1b529f31a.jpg,2025,Trim. 3,septiembre,4,6386,,2,1,Grande,1,2025,Trim. 3,septiembre,4,10601
https://femsa-app.s3.us-east-2.amazonaws.com/c7374b44-e010-4a4c-896d-b29093e59442.jpg,2025,Trim. 3,agosto,30,4407,,1,1,Básico,1,2025,Trim. 3,agosto,30,8309
https://femsa-app.s3.us-east-2.amazonaws.com/c77c6101-efc6-4401-9848-62c5e8fa3f3e.jpg,2025,Trim. 3,agosto,26,1388,,2,1,Básico,1,2025,Trim. 3,agosto,26,10611
https://femsa-app.s3.us-east-2.amazonaws.com/c77ff7f0-cdd7-45a6-8054-dcfc75e9fd7f.jpg,2025,Trim. 3,agosto,29,3122,,2,1,Básico,1,2025,Trim. 3,agosto,29,8760
https://femsa-app.s3.us-east-2.amazonaws.com/c79391a9-054a-448f-8bdc-85b786086f05.jpg,2025,Trim. 3,agosto,30,4071,,2,1,Básico,1,2025,Trim. 3,agosto,30,9093
https://femsa-app.s3.us-east-2.amazonaws.com/c7a9440c-f658-4a72-8ca6-5ed2fa2d69fc.jpg,2025,Trim. 3,agosto,30,3927,,1,1,Básico,1,2025,Trim. 3,agosto,30,8724
https://femsa-app.s3.us-east-2.amazonaws.com/c7c4e2f4-eaea-467f-bcd3-46f4eeaecfec.jpg,2025,Trim. 3,agosto,28,2978,,1,1,Básico,1,2025,Trim. 3,agosto,28,10090
https://femsa-app.s3.us-east-2.amazonaws.com/c7d4aa32-f345-42bf-bd05-0ff0426d6d39.jpg,2025,Trim. 3,septiembre,2,5515,,2,1,Básico,1,2025,Trim. 3,septiembre,2,10339
https://femsa-app.s3.us-east-2.amazonaws.com/c7ec708d-f971-49af-b725-cfc1a1aee340.jpg,2025,Trim. 3,agosto,25,1238,,2,1,Básico,1,2025,Trim. 3,agosto,25,10445
https://femsa-app.s3.us-east-2.amazonaws.com/c80f5c8f-863b-4bb5-a597-39f3bb458646.jpg,2025,Trim. 3,septiembre,2,5562,,1,1,Básico,1,2025,Trim. 3,septiembre,2,9995
https://femsa-app.s3.us-east-2.amazonaws.com/c8229dcd-ce13-48b1-8978-7c4b3ac55b05.jpg,2025,Trim. 3,septiembre,3,5873,,2,1,Básico,1,2025,Trim. 3,septiembre,3,8139
https://femsa-app.s3.us-east-2.amazonaws.com/c827f148-30d6-4d92-a5b9-0b4658d87edd.jpg,2025,Trim. 3,septiembre,3,5868,,2,1,Grande,1,2025,Trim. 3,septiembre,3,10560
https://femsa-app.s3.us-east-2.amazonaws.com/c8335572-76e4-4d55-9668-11efadebd25a.jpg,2025,Trim. 3,septiembre,4,6445,,1,1,Básico,1,2025,Trim. 3,septiembre,4,8026
https://femsa-app.s3.us-east-2.amazonaws.com/c847221d-ca73-4970-b19a-27fd4a69ad7f.jpg,2025,Trim. 3,agosto,29,3169,,2,1,Básico,1,2025,Trim. 3,agosto,29,9996
https://femsa-app.s3.us-east-2.amazonaws.com/c84fc043-6434-4535-849f-b2845e26c1fc.jpg,2025,Trim. 3,septiembre,8,7588,,1,1,Grande,1,2025,Trim. 3,septiembre,8,55
https://femsa-app.s3.us-east-2.amazonaws.com/c885a10d-f0a4-41cf-8799-9f1088098022.jpg,2025,Trim. 3,agosto,28,2760,,2,1,Básico,1,2025,Trim. 3,agosto,28,8687
https://femsa-app.s3.us-east-2.amazonaws.com/c88721ee-92e6-4e54-b577-7d92522acf2f.jpg,2025,Trim. 3,septiembre,4,6534,,2,1,Grande,1,2025,Trim. 3,septiembre,4,8314
https://femsa-app.s3.us-east-2.amazonaws.com/c890c2b8-705e-4cf9-9be8-5a90bb5705ec.jpg,2025,Trim. 3,agosto,29,3424,,2,1,Básico,1,2025,Trim. 3,agosto,29,10093
https://femsa-app.s3.us-east-2.amazonaws.com/c89449a3-0b1b-4770-88fc-a5b61afe8a0a.jpg,2025,Trim. 3,agosto,29,3287,,2,1,Grande,1,2025,Trim. 3,agosto,29,10455
https://femsa-app.s3.us-east-2.amazonaws.com/c8d8d3cd-17c8-4d7d-a086-35d0db83ccfd.jpg,2025,Trim. 3,agosto,29,3324,,2,1,Básico,1,2025,Trim. 3,agosto,29,10337
https://femsa-app.s3.us-east-2.amazonaws.com/c8f0f3e5-7780-42f1-a483-8ffc1a6e57c1.jpg,2025,Trim. 3,septiembre,2,5425,,2,1,Básico,1,2025,Trim. 3,septiembre,2,8286
https://femsa-app.s3.us-east-2.amazonaws.com/c8f2ba19-9dc1-4f4a-9d61-9ebc153a8ed3.jpg,2025,Trim. 3,septiembre,5,7008,,1,1,Básico,1,2025,Trim. 3,septiembre,5,7991
